Unnamed: 0,Benin,Estonia,Ethiopia,Israel,France,Serbia,India,Sweden,Finland,Croatia,El Salvador,Mongolia,United Kingdom,Ivory Coast,Australia,Ghana,Cuba,Mexico,Hungary,Angola,China,Congo,Italy,Tunisia,Zimbabwe,Qatar,Malaysia,Norway,Kuwait,Poland,Bahrain,Suriname,Gabon,Bangladesh,Slovenia,Cameroon,Belarus,Kyrgyzstan,Chile,Germany,Iraq,Bolivia,Uzbekistan,Brunei Darussalam,Pakistan,Togo,Zambia,Lithuania,Austria,Burma,United States of America,Libya,Spain,Brazil,Ecuador,Nigeria,Greece,Peru,Netherlands,Turkey,Morocco,Azerbaijan,Argentina,Algeria,Albania,Russian Federation & USSR,Colombia,Egypt,Slovakia,Sudan,Georgia,Yemen,Denmark,Thailand,South Africa,Niger,Bulgaria,Kazakhstan,Canada,Guatemala,Tajikistan,Romania,Indonesia,Oman,Japan,Persian Gulf,Jordan,Eritrea
1900-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,144000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,2000.0,0.0,0,0.0,2000.0,0.0,0.0,0,0,0,0,347000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8482000,0,0.0,0,0.0,0,0.0,38000.0,0.0,0.0,0.0,0.0,0,0,0.0,10342000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122000,0.0,0.0,248000.0,311000,0,114000.0,0.0,0.0,0.0
1901-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,191000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,2000,3000.0,0.0,0,0.0,2000.0,0.0,0.0,0,0,0,0,405000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9252000,0,0.0,0,0.0,0,0.0,39000.0,0.0,0.0,0.0,0.0,0,0,0.0,11564000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101000,0.0,0.0,298000.0,554000,0,145000.0,0.0,0.0,0.0
1902-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,216000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,5000,4000.0,0.0,0,0.0,3000.0,0.0,0.0,0,0,0,0,521000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,11835000,0,0.0,0,0.0,0,0.0,32000.0,0.0,0.0,0.0,0.0,0,0,0.0,10984000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71000,0.0,0.0,324000.0,336000,0,157000.0,0.0,0.0,0.0
1903-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,335000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,10000,3000.0,0.0,0,0.0,2000.0,0.0,0.0,0,0,0,0,673000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,13395000,0,0.0,0,0.0,0,0.0,37000.0,0.0,0.0,0.0,0.0,0,0,0.0,10311000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000,0.0,0.0,412000.0,796000,0,126000.0,0.0,0.0,0.0
1904-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,451000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,19000,2000.0,0.0,0,0.0,4000.0,0.0,0.0,0,0,0,0,824000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,15611000,0,0.0,0,0.0,0,0.0,39000.0,0.0,0.0,0.0,0.0,0,0,0.0,10724000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74000,0.0,0.0,531000.0,898000,0,185000.0,0.0,0.0,0.0
1905-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,551000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,36000,5000.0,0.0,0,0.0,6000.0,0.0,0.0,0,0,0,0,794000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,17962000,0,0.0,0,0.0,0,0.0,50000.0,0.0,0.0,0.0,0.0,0,0,0.0,7458000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85000,0.0,0.0,682000.0,1083000,0,176000.0,0.0,0.0,0.0
1906-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,536000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,72000,3000.0,0.0,0,0.0,7000.0,0.0,0.0,0,0,0,0,737000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,16866000,0,0.0,0,0.0,0,0.0,71000.0,0.0,0.0,0.0,0.0,0,0,0.0,8072000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76000,0.0,0.0,971000.0,1130000,0,228000.0,1000.0,0.0,0.0
1907-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,579000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,154000,2000.0,0.0,0,0.0,8000.0,0.0,0.0,0,0,0,0,1126000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,22146000,0,0.0,0,0.0,0,0.0,100000.0,0.0,0.0,0.0,0.0,0,0,0.0,8554000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000,0.0,0.0,1148000.0,1378000,0,268000.0,0.0,0.0,0.0
1908-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,673000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,560000,2000.0,0.0,0,0.0,7000.0,0.0,0.0,0,0,0,0,1718000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,23804000,0,0.0,0,0.0,0,0.0,126000.0,0.0,0.0,0.0,0.0,2000,0,0.0,8627000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000,0.0,0.0,1139000.0,1420000,0,276000.0,0.0,0.0,0.0
1909-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,890000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,400000,3000.0,0.0,0,0.0,6000.0,0.0,0.0,0,0,0,0,2086000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,24423000,0,0.0,0,0.0,0,0.0,188000.0,0.0,0.0,0.0,0.0,3000,0,0.0,9176000,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56000,0.0,0.0,1356000.0,1524000,0,268000.0,0.0,0.0,0.0
